CompensationRequestFieldId,CompensationRequestId,FieldName,FieldValue,CompensationRequestFieldStateId,CreatedAt
13813,2763,UserId,123,3,2025-11-06
13814,2763,ExceptionType,DbUpdateException,3,2025-11-06
13815,2763,CorrelationId,689937-2763,3,2025-11-06
13816,2764,Feature,CreateLocalidadCommandHandler,3,2025-12-03
13817,2764,SucursalId,640,3,2025-12-03
13818,2764,UserId,54,3,2025-12-03
13819,2764,ExceptionType,SmtpException,3,2025-12-03
13820,2764,CorrelationId,367172-2764,3,2025-12-03
13821,2765,Feature,CreateSucursalCommandHandler,3,2025-11-25
13822,2765,SucursalId,230,3,2025-11-25
13823,2765,UserId,16,3,2025-11-25
13824,2765,ExceptionType,DbUpdateException,3,2025-11-25
13825,2765,CorrelationId,382281-2765,3,2025-11-25
13826,2766,Feature,VerifyEmailCommandHandler,3,2024-02-08
13827,2766,SucursalId,585,3,2024-02-08
13828,2766,UserId,88,3,2024-02-08
13829,2766,ExceptionType,InvalidOperationException,3,2024-02-08
13830,2766,CorrelationId,396609-2766,3,2024-02-08
13831,2767,Feature,CompensationRequestExportQueryHandler,3,2024-05-26
13832,2767,SucursalId,712,3,2024-05-26
13833,2767,UserId,57,3,2024-05-26
13834,2767,ExceptionType,DbUpdateException,3,2024-05-26
13835,2767,CorrelationId,172551-2767,3,2024-05-26
13836,2768,Feature,CompensationRequestExportQueryHandler,3,2025-12-25
13837,2768,SucursalId,342,3,2025-12-25
13838,2768,UserId,64,3,2025-12-25
13839,2768,ExceptionType,InvalidOperationException,3,2025-12-25
13840,2768,CorrelationId,744902-2768,3,2025-12-25
13841,2769,Feature,EmailService.SendAsync,3,2024-10-18
13842,2769,SucursalId,278,3,2024-10-18
13843,2769,UserId,6,3,2024-10-18
13844,2769,ExceptionType,DbUpdateException,3,2024-10-18
13845,2769,CorrelationId,247573-2769,3,2024-10-18
13846,2770,Feature,VerifyEmailCommandHandler,3,2024-01-23
13847,2770,SucursalId,71,3,2024-01-23
13848,2770,UserId,20,3,2024-01-23
13849,2770,ExceptionType,SmtpException,3,2024-01-23
13850,2770,CorrelationId,651107-2770,3,2024-01-23
13851,2771,Feature,UpdateSucursalCommandHandler,3,2025-05-22
13852,2771,SucursalId,618,3,2025-05-22
13853,2771,UserId,90,3,2025-05-22
13854,2771,ExceptionType,InvalidOperationException,3,2025-05-22
13855,2771,CorrelationId,825135-2771,3,2025-05-22
13856,2772,Feature,BulkCreateSucursalesCommandHandler,3,2025-06-03
13857,2772,SucursalId,394,3,2025-06-03
13858,2772,UserId,22,3,2025-06-03
13859,2772,ExceptionType,ArgumentException,3,2025-06-03
13860,2772,CorrelationId,357120-2772,3,2025-06-03
13861,2773,Feature,CreateUserCommandHandler,3,2024-07-26
13862,2773,SucursalId,383,3,2024-07-26
13863,2773,UserId,130,3,2024-07-26
13864,2773,ExceptionType,DbUpdateException,3,2024-07-26
13865,2773,CorrelationId,395039-2773,3,2024-07-26
13866,2774,Feature,EmailService.SendAsync,3,2024-03-29
13867,2774,SucursalId,681,3,2024-03-29
13868,2774,UserId,14,3,2024-03-29
13869,2774,ExceptionType,ArgumentException,3,2024-03-29
13870,2774,CorrelationId,761086-2774,3,2024-03-29
13871,2775,Feature,CompensationRequestExportQueryHandler,3,2025-09-11
13872,2775,SucursalId,701,3,2025-09-11
13873,2775,UserId,41,3,2025-09-11
13874,2775,ExceptionType,ArgumentException,3,2025-09-11
13875,2775,CorrelationId,132941-2775,3,2025-09-11
13876,2776,Feature,EmailService.SendAsync,3,2025-08-17
13877,2776,SucursalId,475,3,2025-08-17
13878,2776,UserId,118,3,2025-08-17
13879,2776,ExceptionType,InvalidOperationException,3,2025-08-17
13880,2776,CorrelationId,994762-2776,3,2025-08-17
13881,2777,Feature,EmailService.SendAsync,3,2025-03-02
13882,2777,SucursalId,357,3,2025-03-02
13883,2777,UserId,92,3,2025-03-02
13884,2777,ExceptionType,DbUpdateException,3,2025-03-02
13885,2777,CorrelationId,747474-2777,3,2025-03-02
13886,2778,Feature,BulkCreateSucursalesCommandHandler,3,2026-06-25
13887,2778,SucursalId,207,3,2026-06-25
13888,2778,UserId,65,3,2026-06-25
13889,2778,ExceptionType,DbUpdateException,3,2026-06-25
13890,2778,CorrelationId,908995-2778,3,2026-06-25
13891,2779,Feature,CreateSucursalCommandHandler,3,2026-01-26
13892,2779,SucursalId,640,3,2026-01-26
13893,2779,UserId,98,3,2026-01-26
13894,2779,ExceptionType,DbUpdateException,3,2026-01-26
13895,2779,CorrelationId,489508-2779,3,2026-01-26
13896,2780,Feature,UpdateSucursalCommandHandler,3,2024-07-29
13897,2780,SucursalId,194,3,2024-07-29
13898,2780,UserId,64,3,2024-07-29
13899,2780,ExceptionType,InvalidOperationException,3,2024-07-29
13900,2780,CorrelationId,482964-2780,3,2024-07-29
13901,2781,Feature,CreateLocalidadCommandHandler,3,2025-11-26
13902,2781,SucursalId,476,3,2025-11-26
13903,2781,UserId,8,3,2025-11-26
13904,2781,ExceptionType,InvalidOperationException,3,2025-11-26
13905,2781,CorrelationId,494805-2781,3,2025-11-26
13906,2782,Feature,EmailService.SendAsync,3,2024-09-13
13907,2782,SucursalId,451,3,2024-09-13
13908,2782,UserId,99,3,2024-09-13
13909,2782,ExceptionType,DbUpdateException,3,2024-09-13
13910,2782,CorrelationId,852144-2782,3,2024-09-13
13911,2783,Feature,VerifyEmailCommandHandler,3,2024-04-18
13912,2783,SucursalId,489,3,2024-04-18
13913,2783,UserId,130,3,2024-04-18
13914,2783,ExceptionType,InvalidOperationException,3,2024-04-18
13915,2783,CorrelationId,212577-2783,3,2024-04-18
13916,2784,Feature,CreateUserCommandHandler,3,2025-03-06
13917,2784,SucursalId,465,3,2025-03-06
13918,2784,UserId,35,3,2025-03-06
13919,2784,ExceptionType,SmtpException,3,2025-03-06
13920,2784,CorrelationId,361355-2784,3,2025-03-06
13921,2785,Feature,EmailService.SendAsync,3,2024-02-25
13922,2785,SucursalId,173,3,2024-02-25
13923,2785,UserId,123,3,2024-02-25
13924,2785,ExceptionType,DbUpdateException,3,2024-02-25
13925,2785,CorrelationId,275876-2785,3,2024-02-25
13926,2786,Feature,CreateLocalidadCommandHandler,3,2025-11-13
13927,2786,SucursalId,474,3,2025-11-13
13928,2786,UserId,117,3,2025-11-13
13929,2786,ExceptionType,ArgumentException,3,2025-11-13
13930,2786,CorrelationId,268619-2786,3,2025-11-13
13931,2787,Feature,BulkCreateSucursalesCommandHandler,3,2025-01-18
13932,2787,SucursalId,85,3,2025-01-18
13933,2787,UserId,92,3,2025-01-18
13934,2787,ExceptionType,DbUpdateException,3,2025-01-18
13935,2787,CorrelationId,755297-2787,3,2025-01-18
13936,2788,Feature,VerifyEmailCommandHandler,3,2025-08-19
13937,2788,SucursalId,673,3,2025-08-19
13938,2788,UserId,101,3,2025-08-19
13939,2788,ExceptionType,DbUpdateException,3,2025-08-19
13940,2788,CorrelationId,413028-2788,3,2025-08-19
13941,2789,Feature,CreateUserCommandHandler,3,2025-03-18
13942,2789,SucursalId,265,3,2025-03-18
13943,2789,UserId,8,3,2025-03-18
13944,2789,ExceptionType,DbUpdateException,3,2025-03-18
13945,2789,CorrelationId,278126-2789,3,2025-03-18
13946,2790,Feature,EmailService.SendAsync,3,2024-11-06
13947,2790,SucursalId,375,3,2024-11-06
13948,2790,UserId,138,3,2024-11-06
13949,2790,ExceptionType,DbUpdateException,3,2024-11-06
13950,2790,CorrelationId,617692-2790,3,2024-11-06
13951,2791,Feature,CompensationRequestExportQueryHandler,3,2026-06-30
13952,2791,SucursalId,783,3,2026-06-30
13953,2791,UserId,89,3,2026-06-30
13954,2791,ExceptionType,ArgumentException,3,2026-06-30
13955,2791,CorrelationId,231003-2791,3,2026-06-30
13956,2792,Feature,CreateSucursalCommandHandler,3,2025-12-02
13957,2792,SucursalId,502,3,2025-12-02
13958,2792,UserId,109,3,2025-12-02
13959,2792,ExceptionType,DbUpdateException,3,2025-12-02
13960,2792,CorrelationId,146620-2792,3,2025-12-02
13961,2793,Feature,CreateSucursalCommandHandler,3,2026-01-30
13962,2793,SucursalId,683,3,2026-01-30
13963,2793,UserId,80,3,2026-01-30
13964,2793,ExceptionType,ArgumentException,3,2026-01-30
13965,2793,CorrelationId,583840-2793,3,2026-01-30
13966,2794,Feature,CompensationRequestExportQueryHandler,3,2025-05-10
13967,2794,SucursalId,718,3,2025-05-10
13968,2794,UserId,70,3,2025-05-10
13969,2794,ExceptionType,SmtpException,3,2025-05-10
13970,2794,CorrelationId,144976-2794,3,2025-05-10
13971,2795,Feature,CreateUserCommandHandler,3,2025-11-20
13972,2795,SucursalId,765,3,2025-11-20
13973,2795,UserId,4,3,2025-11-20
13974,2795,ExceptionType,InvalidOperationException,3,2025-11-20
13975,2795,CorrelationId,940844-2795,3,2025-11-20
13976,2796,Feature,VerifyEmailCommandHandler,3,2025-12-02
13977,2796,SucursalId,332,3,2025-12-02
13978,2796,UserId,124,3,2025-12-02
13979,2796,ExceptionType,SmtpException,3,2025-12-02
13980,2796,CorrelationId,462084-2796,3,2025-12-02
13981,2797,Feature,CreateUserCommandHandler,3,2024-10-22
13982,2797,SucursalId,773,3,2024-10-22
13983,2797,UserId,144,3,2024-10-22
13984,2797,ExceptionType,SmtpException,3,2024-10-22
13985,2797,CorrelationId,820650-2797,3,2024-10-22
13986,2798,Feature,CreateLocalidadCommandHandler,3,2025-05-29
13987,2798,SucursalId,401,3,2025-05-29
13988,2798,UserId,109,3,2025-05-29
13989,2798,ExceptionType,ArgumentException,3,2025-05-29
13990,2798,CorrelationId,464407-2798,3,2025-05-29
13991,2799,Feature,CreateLocalidadCommandHandler,3,2025-01-02
13992,2799,SucursalId,694,3,2025-01-02
13993,2799,UserId,107,3,2025-01-02
13994,2799,ExceptionType,ArgumentException,3,2025-01-02
13995,2799,CorrelationId,541836-2799,3,2025-01-02
13996,2800,Feature,VerifyEmailCommandHandler,3,2025-02-28
13997,2800,SucursalId,246,3,2025-02-28
13998,2800,UserId,145,3,2025-02-28
13999,2800,ExceptionType,InvalidOperationException,3,2025-02-28
14000,2800,CorrelationId,506857-2800,3,2025-02-28
14001,2801,Feature,CreateLocalidadCommandHandler,3,2024-09-13
14002,2801,SucursalId,713,3,2024-09-13
14003,2801,UserId,31,3,2024-09-13
14004,2801,ExceptionType,ArgumentException,3,2024-09-13
14005,2801,CorrelationId,175236-2801,3,2024-09-13
14006,2802,Feature,CreateUserCommandHandler,3,2024-08-12
14007,2802,SucursalId,268,3,2024-08-12
14008,2802,UserId,34,3,2024-08-12
14009,2802,ExceptionType,ArgumentException,3,2024-08-12
14010,2802,CorrelationId,635570-2802,3,2024-08-12
14011,2803,Feature,BulkCreateSucursalesCommandHandler,3,2024-06-01
14012,2803,SucursalId,149,3,2024-06-01
14013,2803,UserId,21,3,2024-06-01
14014,2803,ExceptionType,SmtpException,3,2024-06-01
14015,2803,CorrelationId,986743-2803,3,2024-06-01
14016,2804,Feature,EmailService.SendAsync,3,2026-01-26
14017,2804,SucursalId,312,3,2026-01-26
14018,2804,UserId,142,3,2026-01-26
14019,2804,ExceptionType,SmtpException,3,2026-01-26
14020,2804,CorrelationId,698808-2804,3,2026-01-26
14021,2805,Feature,EmailService.SendAsync,3,2026-02-10
14022,2805,SucursalId,586,3,2026-02-10
14023,2805,UserId,22,3,2026-02-10
14024,2805,ExceptionType,SmtpException,3,2026-02-10
14025,2805,CorrelationId,335370-2805,3,2026-02-10
14026,2806,Feature,CreateSucursalCommandHandler,3,2024-02-29
14027,2806,SucursalId,399,3,2024-02-29
14028,2806,UserId,53,3,2024-02-29
14029,2806,ExceptionType,InvalidOperationException,3,2024-02-29
14030,2806,CorrelationId,289195-2806,3,2024-02-29
14031,2807,Feature,BulkCreateSucursalesCommandHandler,3,2026-02-19
14032,2807,SucursalId,137,3,2026-02-19
14033,2807,UserId,65,3,2026-02-19
14034,2807,ExceptionType,InvalidOperationException,3,2026-02-19
14035,2807,CorrelationId,104534-2807,3,2026-02-19
14036,2808,Feature,CreateSucursalCommandHandler,3,2024-05-03
14037,2808,SucursalId,400,3,2024-05-03
14038,2808,UserId,125,3,2024-05-03
14039,2808,ExceptionType,InvalidOperationException,3,2024-05-03
14040,2808,CorrelationId,213161-2808,3,2024-05-03
14041,2809,Feature,EmailService.SendAsync,3,2026-02-10
14042,2809,SucursalId,699,3,2026-02-10
14043,2809,UserId,120,3,2026-02-10
14044,2809,ExceptionType,DbUpdateException,3,2026-02-10
14045,2809,CorrelationId,799774-2809,3,2026-02-10
14046,2810,Feature,EmailService.SendAsync,3,2024-12-20
14047,2810,SucursalId,198,3,2024-12-20
14048,2810,UserId,45,3,2024-12-20
14049,2810,ExceptionType,SmtpException,3,2024-12-20
14050,2810,CorrelationId,297722-2810,3,2024-12-20
14051,2811,Feature,CreateLocalidadCommandHandler,3,2024-12-22
14052,2811,SucursalId,383,3,2024-12-22
14053,2811,UserId,117,3,2024-12-22
14054,2811,ExceptionType,DbUpdateException,3,2024-12-22
14055,2811,CorrelationId,274274-2811,3,2024-12-22
14056,2812,Feature,BulkCreateSucursalesCommandHandler,3,2026-02-23
14057,2812,SucursalId,9,3,2026-02-23
14058,2812,UserId,77,3,2026-02-23
14059,2812,ExceptionType,InvalidOperationException,3,2026-02-23
14060,2812,CorrelationId,996684-2812,3,2026-02-23
14061,2813,Feature,CreateUserCommandHandler,3,2026-02-01
14062,2813,SucursalId,786,3,2026-02-01
14063,2813,UserId,79,3,2026-02-01
14064,2813,ExceptionType,InvalidOperationException,3,2026-02-01
14065,2813,CorrelationId,843910-2813,3,2026-02-01
14066,2814,Feature,EmailService.SendAsync,3,2025-03-31
14067,2814,SucursalId,131,3,2025-03-31
14068,2814,UserId,84,3,2025-03-31
14069,2814,ExceptionType,DbUpdateException,3,2025-03-31
14070,2814,CorrelationId,979810-2814,3,2025-03-31
14071,2815,Feature,UpdateSucursalCommandHandler,3,2025-02-27
14072,2815,SucursalId,554,3,2025-02-27
14073,2815,UserId,63,3,2025-02-27
14074,2815,ExceptionType,ArgumentException,3,2025-02-27
14075,2815,CorrelationId,820091-2815,3,2025-02-27
14076,2816,Feature,CreateLocalidadCommandHandler,3,2026-05-13
14077,2816,SucursalId,678,3,2026-05-13
14078,2816,UserId,36,3,2026-05-13
14079,2816,ExceptionType,DbUpdateException,3,2026-05-13
14080,2816,CorrelationId,309579-2816,3,2026-05-13
14081,2817,Feature,BulkCreateSucursalesCommandHandler,3,2025-10-27
14082,2817,SucursalId,515,3,2025-10-27
14083,2817,UserId,42,3,2025-10-27
14084,2817,ExceptionType,ArgumentException,3,2025-10-27
14085,2817,CorrelationId,589299-2817,3,2025-10-27
14086,2818,Feature,CreateUserCommandHandler,3,2025-05-11
14087,2818,SucursalId,395,3,2025-05-11
14088,2818,UserId,109,3,2025-05-11
14089,2818,ExceptionType,InvalidOperationException,3,2025-05-11
14090,2818,CorrelationId,511338-2818,3,2025-05-11
14091,2819,Feature,CompensationRequestExportQueryHandler,3,2025-10-28
14092,2819,SucursalId,76,3,2025-10-28
14093,2819,UserId,130,3,2025-10-28
14094,2819,ExceptionType,InvalidOperationException,3,2025-10-28
14095,2819,CorrelationId,534263-2819,3,2025-10-28
14096,2820,Feature,CreateLocalidadCommandHandler,3,2026-05-19
14097,2820,SucursalId,206,3,2026-05-19
14098,2820,UserId,50,3,2026-05-19
14099,2820,ExceptionType,SmtpException,3,2026-05-19
14100,2820,CorrelationId,740795-2820,3,2026-05-19
14101,2821,Feature,VerifyEmailCommandHandler,3,2024-02-20
14102,2821,SucursalId,503,3,2024-02-20
14103,2821,UserId,58,3,2024-02-20
14104,2821,ExceptionType,InvalidOperationException,3,2024-02-20
14105,2821,CorrelationId,461796-2821,3,2024-02-20
14106,2822,Feature,BulkCreateSucursalesCommandHandler,3,2025-10-10
14107,2822,SucursalId,728,3,2025-10-10
14108,2822,UserId,40,3,2025-10-10
14109,2822,ExceptionType,DbUpdateException,3,2025-10-10
14110,2822,CorrelationId,232271-2822,3,2025-10-10
14111,2823,Feature,CreateLocalidadCommandHandler,3,2026-05-15
14112,2823,SucursalId,101,3,2026-05-15
14113,2823,UserId,116,3,2026-05-15
14114,2823,ExceptionType,DbUpdateException,3,2026-05-15
14115,2823,CorrelationId,149740-2823,3,2026-05-15
14116,2824,Feature,CreateUserCommandHandler,3,2026-04-12
14117,2824,SucursalId,413,3,2026-04-12
14118,2824,UserId,95,3,2026-04-12
14119,2824,ExceptionType,SmtpException,3,2026-04-12
14120,2824,CorrelationId,682430-2824,3,2026-04-12
14121,2825,Feature,EmailService.SendAsync,3,2024-03-04
14122,2825,SucursalId,291,3,2024-03-04
14123,2825,UserId,39,3,2024-03-04
14124,2825,ExceptionType,DbUpdateException,3,2024-03-04
14125,2825,CorrelationId,934124-2825,3,2024-03-04
14126,2826,Feature,UpdateSucursalCommandHandler,3,2025-07-08
14127,2826,SucursalId,515,3,2025-07-08
14128,2826,UserId,130,3,2025-07-08
14129,2826,ExceptionType,ArgumentException,3,2025-07-08
14130,2826,CorrelationId,847678-2826,3,2025-07-08
14131,2827,Feature,CompensationRequestExportQueryHandler,3,2024-03-16
14132,2827,SucursalId,424,3,2024-03-16
14133,2827,UserId,128,3,2024-03-16
14134,2827,ExceptionType,ArgumentException,3,2024-03-16
14135,2827,CorrelationId,358046-2827,3,2024-03-16
14136,2828,Feature,CreateLocalidadCommandHandler,3,2025-02-13
14137,2828,SucursalId,355,3,2025-02-13
14138,2828,UserId,106,3,2025-02-13
14139,2828,ExceptionType,InvalidOperationException,3,2025-02-13
14140,2828,CorrelationId,240380-2828,3,2025-02-13
14141,2829,Feature,BulkCreateSucursalesCommandHandler,3,2025-12-21
14142,2829,SucursalId,726,3,2025-12-21
14143,2829,UserId,69,3,2025-12-21
14144,2829,ExceptionType,ArgumentException,3,2025-12-21
14145,2829,CorrelationId,999067-2829,3,2025-12-21
14146,2830,Feature,VerifyEmailCommandHandler,3,2024-05-14
14147,2830,SucursalId,688,3,2024-05-14
14148,2830,UserId,49,3,2024-05-14
14149,2830,ExceptionType,DbUpdateException,3,2024-05-14
14150,2830,CorrelationId,580267-2830,3,2024-05-14
14151,2831,Feature,EmailService.SendAsync,3,2025-05-06
14152,2831,SucursalId,556,3,2025-05-06
14153,2831,UserId,61,3,2025-05-06
14154,2831,ExceptionType,SmtpException,3,2025-05-06
14155,2831,CorrelationId,459935-2831,3,2025-05-06
14156,2832,Feature,CreateSucursalCommandHandler,3,2025-10-02
14157,2832,SucursalId,609,3,2025-10-02
14158,2832,UserId,95,3,2025-10-02
14159,2832,ExceptionType,SmtpException,3,2025-10-02
14160,2832,CorrelationId,880994-2832,3,2025-10-02
14161,2833,Feature,CreateUserCommandHandler,3,2025-03-30
14162,2833,SucursalId,393,3,2025-03-30
14163,2833,UserId,49,3,2025-03-30
14164,2833,ExceptionType,ArgumentException,3,2025-03-30
14165,2833,CorrelationId,707307-2833,3,2025-03-30
14166,2834,Feature,CompensationRequestExportQueryHandler,3,2026-03-09
14167,2834,SucursalId,393,3,2026-03-09
14168,2834,UserId,107,3,2026-03-09
14169,2834,ExceptionType,ArgumentException,3,2026-03-09
14170,2834,CorrelationId,689216-2834,3,2026-03-09
14171,2835,Feature,CreateSucursalCommandHandler,3,2026-03-04
14172,2835,SucursalId,43,3,2026-03-04
14173,2835,UserId,137,3,2026-03-04
14174,2835,ExceptionType,SmtpException,3,2026-03-04
14175,2835,CorrelationId,242409-2835,3,2026-03-04
14176,2836,Feature,CreateUserCommandHandler,3,2024-01-01
14177,2836,SucursalId,563,3,2024-01-01
14178,2836,UserId,141,3,2024-01-01
14179,2836,ExceptionType,ArgumentException,3,2024-01-01
14180,2836,CorrelationId,265615-2836,3,2024-01-01
14181,2837,Feature,EmailService.SendAsync,3,2024-01-12
14182,2837,SucursalId,439,3,2024-01-12
14183,2837,UserId,123,3,2024-01-12
14184,2837,ExceptionType,SmtpException,3,2024-01-12
14185,2837,CorrelationId,271852-2837,3,2024-01-12
14186,2838,Feature,VerifyEmailCommandHandler,3,2024-01-18
14187,2838,SucursalId,230,3,2024-01-18
14188,2838,UserId,129,3,2024-01-18
14189,2838,ExceptionType,DbUpdateException,3,2024-01-18
14190,2838,CorrelationId,540954-2838,3,2024-01-18
14191,2839,Feature,CreateSucursalCommandHandler,3,2025-05-09
14192,2839,SucursalId,676,3,2025-05-09
14193,2839,UserId,104,3,2025-05-09
14194,2839,ExceptionType,DbUpdateException,3,2025-05-09
14195,2839,CorrelationId,614204-2839,3,2025-05-09
14196,2840,Feature,CreateUserCommandHandler,3,2026-04-04
14197,2840,SucursalId,490,3,2026-04-04
14198,2840,UserId,126,3,2026-04-04
14199,2840,ExceptionType,ArgumentException,3,2026-04-04
14200,2840,CorrelationId,433076-2840,3,2026-04-04
14201,2841,Feature,CreateUserCommandHandler,3,2024-09-23
14202,2841,SucursalId,258,3,2024-09-23
14203,2841,UserId,101,3,2024-09-23
14204,2841,ExceptionType,ArgumentException,3,2024-09-23
14205,2841,CorrelationId,719020-2841,3,2024-09-23
14206,2842,Feature,EmailService.SendAsync,3,2026-01-30
14207,2842,SucursalId,736,3,2026-01-30
14208,2842,UserId,62,3,2026-01-30
14209,2842,ExceptionType,ArgumentException,3,2026-01-30
14210,2842,CorrelationId,891730-2842,3,2026-01-30
14211,2843,Feature,BulkCreateSucursalesCommandHandler,3,2024-12-28
14212,2843,SucursalId,339,3,2024-12-28
14213,2843,UserId,42,3,2024-12-28
14214,2843,ExceptionType,ArgumentException,3,2024-12-28
14215,2843,CorrelationId,243233-2843,3,2024-12-28
14216,2844,Feature,EmailService.SendAsync,3,2025-08-26
14217,2844,SucursalId,279,3,2025-08-26
14218,2844,UserId,81,3,2025-08-26
14219,2844,ExceptionType,ArgumentException,3,2025-08-26
14220,2844,CorrelationId,819764-2844,3,2025-08-26
14221,2845,Feature,VerifyEmailCommandHandler,3,2024-02-03
14222,2845,SucursalId,799,3,2024-02-03
14223,2845,UserId,24,3,2024-02-03
14224,2845,ExceptionType,SmtpException,3,2024-02-03
14225,2845,CorrelationId,228083-2845,3,2024-02-03
14226,2846,Feature,CreateSucursalCommandHandler,3,2026-05-01
14227,2846,SucursalId,73,3,2026-05-01
14228,2846,UserId,7,3,2026-05-01
14229,2846,ExceptionType,ArgumentException,3,2026-05-01
14230,2846,CorrelationId,136618-2846,3,2026-05-01
